,Unnamed: 0,ID,Goal_Home,Goal_Away,Yellow_Home,Yellow_Away,Red_Card_Home,Red_Card_Away,Own_Home,Own_Away
14947,21375,21375,1,0,4,2,1,0,0,0
14948,21376,21376,1,1,1,5,1,0,0,0
14950,21378,21378,0,3,3,2,1,0,0,0
14956,21384,21384,1,1,2,5,1,0,0,0
14957,21385,21385,1,1,1,3,1,0,0,0
14961,21389,21389,3,1,3,1,1,0,0,0
14962,21390,21390,3,3,4,5,1,0,0,0
14964,21392,21392,1,0,2,2,0,1,0,0
14966,21394,21394,0,2,1,2,0,1,0,0
14972,21400,21400,2,1,2,3,1,2,0,0
14979,21407,21407,0,0,1,2,1,0,0,0
14980,21408,21408,0,2,3,2,0,1,0,0
14982,21410,21410,1,1,2,6,0,1,0,0
14984,21412,21412,3,1,3,4,1,0,0,0
14985,21413,21413,2,1,3,5,1,1,0,0
14990,21418,21418,0,1,1,3,0,1,0,0
14993,21421,21421,0,0,5,6,1,0,0,0
14995,21424,21424,0,2,1,4,1,0,0,0
14998,21427,21427,2,1,5,0,1,0,0,0
15007,21436,21436,2,1,1,1,0,1,0,0
15009,21438,21438,0,0,2,5,1,0,0,0
15014,21443,21443,3,1,1,5,0,1,0,0
15015,21444,21444,2,0,2,3,0,1,0,0
15018,21447,21447,2,1,2,3,1,0,0,0
15020,21449,21449,1,1,0,6,0,1,0,0
15027,21456,21456,1,0,3,2,0,1,0,0
15033,21462,21462,1,0,3,4,0,4,0,0
15040,21469,21469,1,0,1,2,0,1,0,0
15046,21475,21475,1,0,5,6,0,1,0,0
15048,21477,21477,1,1,1,1,1,0,0,0
15051,21480,21480,2,1,2,4,1,1,0,0
15052,21481,21481,0,0,3,3,1,0,0,0
15058,21487,21487,0,1,3,3,1,1,0,0
15060,21489,21489,2,1,3,6,0,1,0,0
15065,21494,21494,0,1,2,4,0,1,0,0
15066,21495,21495,1,3,2,5,0,1,0,0
15071,21500,21500,0,2,3,1,1,0,0,0
15073,21502,21502,4,0,0,3,0,1,0,0
15077,21506,21506,1,1,3,4,1,0,0,0
15079,21508,21508,3,0,1,4,0,1,0,0
15082,21511,21511,1,0,1,4,1,0,0,0
15084,21513,21513,2,1,5,4,0,1,0,0
15085,21514,21514,2,1,4,1,1,0,0,0
15086,21515,21515,0,0,5,2,1,2,0,0
15087,21516,21516,2,2,3,1,1,0,0,0
15095,21525,21525,1,1,1,3,1,1,0,0
15099,21529,21529,4,3,3,3,0,1,0,0
15102,21532,21532,0,1,4,3,1,0,0,0
15103,21533,21533,1,4,2,1,1,0,0,0
15106,21536,21536,0,3,2,3,1,0,0,0
15109,21539,21539,3,0,1,1,0,1,0,0
15110,21540,21540,3,0,2,2,0,1,0,0
15111,21541,21541,3,1,6,4,1,0,0,0
15112,21542,21542,3,1,4,6,1,1,0,0
15114,21544,21544,2,1,2,3,0,1,0,0
15115,21545,21545,1,2,3,1,1,0,0,0
15121,21551,21551,3,1,3,2,0,1,0,0
15122,21552,21552,1,1,2,3,1,0,0,0
15124,21554,21554,0,0,0,3,1,0,0,0
15125,21555,21555,2,1,1,5,0,1,0,0
15128,21558,21558,3,1,2,3,0,1,0,0
15134,21564,21564,0,1,2,5,1,0,0,0
15141,21571,21571,1,0,5,1,0,1,0,0
15144,21574,21574,2,1,1,3,0,1,0,1
15146,21576,21576,0,0,2,3,0,1,0,0
15148,21578,21578,1,0,1,3,1,0,0,0
15151,21581,21581,2,1,2,2,0,1,0,0
15152,21582,21582,1,1,3,2,1,1,0,0
15154,21584,21584,3,2,5,4,0,1,0,0
15155,21585,21585,1,3,1,2,1,0,1,0
15156,21586,21586,0,1,4,4,1,0,0,0
15158,21588,21588,1,3,4,1,1,0,0,0
15160,21590,21590,2,1,1,3,1,1,0,0
15161,21591,21591,1,0,2,4,0,1,0,0
15166,21596,21596,1,2,1,3,0,1,0,0
15167,21597,21597,1,1,7,2,1,0,0,0
15168,21598,21598,1,1,3,5,1,0,0,0
15171,21601,21601,1,3,0,1,1,0,0,0
15173,21603,21603,0,2,3,4,1,0,0,0
15174,21604,21604,0,0,1,5,1,2,0,0
15176,21606,21606,2,0,1,3,1,1,0,0
15177,21607,21607,1,0,1,5,0,1,0,0
15179,21609,21609,3,2,2,5,0,1,0,0
15180,21610,21610,2,1,7,4,0,2,0,0
15181,21611,21611,0,1,2,6,1,0,0,0
15182,21612,21612,2,0,1,3,0,1,0,0
15187,21617,21617,0,3,5,3,1,0,0,0
15189,21619,21619,2,0,4,1,0,1,0,0
15192,21622,21622,3,0,4,5,1,1,0,0
15196,21626,21626,1,4,4,1,2,0,0,0
15200,21630,21630,0,1,2,3,1,1,0,0
15202,21632,21632,4,0,2,4,0,1,0,0
15203,21633,21633,2,3,1,2,1,0,0,0
15207,21637,21637,3,2,4,4,0,1,0,0
15209,21639,21639,0,1,3,4,0,1,0,0
15221,21652,21652,0,2,4,1,0,1,0,0
15222,21653,21653,0,0,4,6,1,0,0,0
15224,21655,21655,2,3,2,2,1,0,0,0
15225,21656,21656,0,2,4,4,1,1,0,0
15232,21663,21663,4,1,3,5,0,1,0,0
15233,21664,21664,1,1,2,4,0,1,0,0
15237,21668,21668,2,1,1,4,0,1,0,0
15239,21670,21670,0,2,3,3,1,0,0,1
15240,21671,21671,1,0,3,4,1,0,0,0
15241,21672,21672,1,2,4,5,0,1,0,0
15245,21676,21676,1,1,2,4,2,1,0,0
15246,21677,21677,2,2,1,1,0,2,1,0
15257,21688,21688,3,0,1,4,0,1,0,0
15266,21698,21698,1,3,3,2,1,0,0,1
15269,21701,21701,3,0,3,4,2,1,0,0
15270,21702,21702,1,0,3,1,0,1,0,0
15271,21703,21703,1,0,4,3,1,0,0,0
15274,21706,21706,0,0,2,5,0,1,0,0
15281,21713,21713,2,0,2,7,0,1,0,0
15283,21715,21715,6,3,1,1,0,2,0,0
15288,21720,21720,1,1,3,3,0,1,0,0
15294,21726,21726,0,2,3,6,1,0,0,0
15295,21727,21727,0,1,2,5,1,0,1,0
15297,21729,21729,2,1,3,2,0,1,0,0
15305,21737,21737,0,1,1,3,1,0,0,0
15306,21738,21738,2,0,1,4,0,1,0,0
15307,21739,21739,1,1,2,3,1,0,0,0
15308,21740,21740,1,2,2,4,1,0,0,0
15309,21741,21741,1,0,2,3,0,1,0,0
15311,21743,21743,2,2,0,4,0,1,0,0
15312,21744,21744,2,1,0,4,0,1,0,0
15313,21745,21745,2,1,6,3,1,2,0,0
15318,21750,21750,4,2,4,6,0,1,0,0
15322,21754,21754,2,0,3,2,0,1,0,0
15326,21758,21758,3,0,0,2,0,1,0,0
15329,21761,21761,2,1,1,6,0,1,0,0
15333,21765,21765,2,3,2,1,0,1,1,0
15336,21768,21768,2,0,2,7,0,1,0,0
15338,21770,21770,2,3,3,3,2,1,0,0
15347,21779,21779,1,0,1,3,0,2,0,0
15348,21780,21780,3,0,0,4,0,1,2,0
15350,21782,21782,0,2,5,2,1,0,1,0
15351,21783,21783,0,0,3,3,0,1,0,0
15353,21785,21785,3,2,5,3,1,0,0,0
15355,21787,21787,1,1,1,2,0,1,0,0
15358,21791,21791,2,4,4,3,1,0,0,0
15366,21799,21799,1,1,4,4,1,0,0,0
15372,21805,21805,1,2,4,3,1,1,0,0
15376,21809,21809,1,0,2,5,0,1,0,0
15383,21816,21816,3,1,2,1,0,1,0,0
15384,21817,21817,1,0,2,4,0,1,0,0
15385,21818,21818,1,3,0,2,1,0,1,0
15388,21821,21821,2,1,4,7,0,2,0,0
15394,21827,21827,2,0,3,1,0,1,0,0
15405,21838,21838,4,3,2,1,0,1,0,0
15407,21840,21840,2,0,1,1,0,1,0,0
15416,21849,21849,0,0,1,3,1,0,0,0
15419,21852,21852,1,1,5,3,1,0,0,0
15421,21854,21854,1,2,2,2,2,0,0,0
15426,21859,21859,4,1,4,4,0,1,0,0
15427,21860,21860,0,2,5,5,1,0,0,0
15431,21864,21864,3,1,3,4,0,2,0,0
15432,21866,21866,1,1,1,4,1,0,0,0
15433,21867,21867,0,0,1,4,1,0,0,0
15435,21869,21869,0,0,3,3,0,2,0,0
15439,21873,21873,1,0,4,7,2,2,0,0
15440,21874,21874,1,0,3,2,0,1,0,0
15442,21876,21876,3,1,5,2,1,1,0,0
15445,21879,21879,3,3,5,3,1,0,0,0
15457,21891,21891,1,0,6,3,0,1,0,0
15462,21896,21896,3,3,4,4,1,0,1,0
15463,21897,21897,4,3,1,2,0,1,0,0
15466,21900,21900,1,1,6,2,0,1,0,0
15468,21902,21902,1,2,3,5,0,1,0,0
15469,21903,21903,3,2,3,6,0,1,0,0
15473,21907,21907,1,1,5,2,1,0,1,0
15474,21908,21908,1,0,5,4,1,0,0,0
15475,21909,21909,0,1,0,3,1,0,0,0
15478,21912,21912,2,0,3,4,0,1,0,0
15483,21918,21918,0,2,5,1,1,0,0,0
15484,21919,21919,1,1,3,1,0,1,0,0
15485,21920,21920,1,3,3,5,0,1,1,0
15486,21921,21921,2,0,4,6,0,1,0,0
15491,21926,21926,1,5,1,1,1,0,0,0
15493,21928,21928,0,3,4,1,1,0,0,0
15494,21929,21929,2,0,2,3,0,1,0,0
15496,21931,21931,1,1,2,6,0,1,0,0
15502,21937,21937,2,2,4,3,1,0,0,0
15504,21939,21939,3,1,4,4,0,1,0,0
15505,21940,21940,4,1,3,1,1,0,0,0
15507,21942,21942,2,1,6,3,1,1,0,1
15509,21944,21944,2,0,2,2,0,1,0,0
15510,21945,21945,1,1,4,3,1,0,0,0
15511,21946,21946,2,0,2,3,1,0,0,0
15515,21950,21950,2,4,2,1,0,1,0,0
15518,21953,21953,2,0,4,3,0,1,0,0
15519,21954,21954,1,1,4,3,1,0,0,0
15521,21956,21956,4,2,5,2,1,0,0,0
15523,21958,21958,2,2,3,4,2,0,1,0
15528,21963,21963,0,1,6,6,1,0,0,0
15532,21967,21967,3,0,2,2,0,2,0,0
15534,21969,21969,1,4,2,2,2,0,0,0
15543,21978,21978,0,1,5,1,2,0,0,0
15545,21980,21980,0,2,0,4,1,0,0,0
15549,21984,21984,4,0,3,5,0,1,0,0
15553,21988,21988,1,2,5,3,0,1,0,0
15559,21994,21994,4,1,1,1,0,1,0,0
15560,21995,21995,1,0,7,1,0,1,0,0
15566,22001,22001,3,1,3,1,0,1,0,0
15571,22006,22006,3,1,2,2,1,1,0,0
15573,22008,22008,1,1,0,5,1,0,0,0
15578,22013,22013,0,3,2,1,2,0,0,0
15579,22014,22014,0,0,4,2,1,0,0,0
15583,22018,22018,0,0,1,1,1,0,0,0
15584,22019,22019,2,1,0,1,0,1,0,0
15585,22020,22020,4,1,1,3,0,2,0,0
15589,22024,22024,2,1,2,2,0,2,0,0
15591,22026,22026,3,0,1,2,0,1,0,0
15595,22031,22031,2,0,3,4,0,1,0,0
15599,22035,22035,0,1,3,3,1,0,0,0
15600,22036,22036,1,0,4,2,0,1,0,0
15608,22044,22044,2,0,5,2,0,1,0,0
15611,22047,22047,1,0,4,6,0,1,0,0
15612,22048,22048,3,2,5,2,0,1,0,0
15615,22051,22051,0,0,3,2,0,1,0,0
15618,22055,22055,3,0,2,5,1,1,0,0
15627,22065,22065,1,0,2,2,0,1,0,0
15631,22074,22074,2,1,4,9,2,3,0,0
15633,22076,22076,1,2,3,1,1,1,0,0
15634,22077,22077,2,4,4,7,0,1,0,0
15639,22084,22084,0,3,2,0,1,0,0,0
15644,22089,22089,2,3,2,0,3,1,0,0
15645,22090,22090,1,2,3,3,1,1,0,0
15646,22091,22091,3,2,6,4,1,0,0,0
15647,22093,22093,3,1,7,8,0,1,0,0
15650,22096,22096,0,0,1,0,1,0,0,0
15660,22107,22107,2,1,4,2,0,1,0,0
15661,22108,22108,2,3,3,5,1,0,0,0
15666,22113,22113,4,1,1,4,0,1,0,0
15670,22117,22117,3,0,2,4,0,1,0,0
15672,22120,22120,0,1,4,2,1,0,0,0
15678,22126,22126,2,1,3,4,1,1,0,0
15680,22128,22128,0,1,4,3,0,1,0,0
15687,22139,22139,1,0,2,2,0,1,0,0
15688,22140,22140,1,5,7,4,2,0,1,0
15689,22141,22141,1,1,3,4,1,0,0,0
15690,22142,22142,1,2,8,5,1,1,0,0
15692,22144,22144,2,3,1,3,0,2,0,0
15701,22154,22154,1,1,3,3,0,1,0,1
15704,22157,22157,0,2,2,5,1,0,0,0
15709,22164,22164,1,1,3,3,0,1,0,0
15710,22165,22165,1,0,4,6,0,1,0,0
15714,22169,22169,1,2,6,7,1,0,0,0
15717,22173,22173,0,2,3,2,1,0,0,0
15718,22174,22174,3,2,5,4,2,1,0,0
15725,22184,22184,1,1,3,3,0,1,0,0
15727,22186,22186,3,2,5,4,0,1,0,0
15728,22188,22188,2,1,4,1,0,1,0,0
15733,22195,22195,2,2,3,4,1,0,0,0
15735,22198,22198,1,0,4,3,1,2,0,0
15736,22200,22200,0,2,2,3,0,1,0,0
15743,22210,22210,4,1,2,4,0,1,0,0
15745,22212,22212,1,1,4,3,1,1,0,0
15746,22213,22213,3,2,4,3,0,1,0,0
15751,22220,22220,1,0,4,4,0,1,0,0
15752,22221,22221,5,0,0,0,0,1,0,0
15754,22226,22226,2,1,4,2,0,1,0,0
15756,22228,22228,1,0,1,3,0,1,1,0
15761,22234,22234,1,0,2,2,1,1,0,0
15767,22241,22241,3,1,4,5,0,1,0,0
15769,22243,22243,1,2,3,3,0,1,0,0
15776,22251,22251,1,0,4,3,0,1,0,0
15778,22254,22254,1,1,5,5,0,1,0,0
15784,22261,22261,2,1,4,5,0,1,0,0
15785,22262,22262,3,4,4,5,1,0,0,0
15788,22266,22266,2,1,4,4,1,0,0,0
15790,22268,22268,1,1,2,2,0,1,0,0
15794,22273,22273,3,2,3,3,1,0,0,0
15795,22275,22275,2,0,3,3,1,0,0,0
15810,22301,22301,1,0,3,4,0,1,0,0
15811,22302,22302,0,3,5,4,1,0,0,0
15816,22311,22311,4,3,3,4,1,0,0,0
15817,22312,22312,0,3,2,1,1,0,0,0
15821,22316,22316,1,1,3,4,1,0,0,0
15822,22317,22317,3,2,2,6,0,1,0,0
15827,22322,22322,3,2,4,3,0,1,0,0
15828,22323,22323,4,4,2,3,0,1,0,0
15831,22326,22326,0,3,1,3,1,0,0,0
15833,22329,22329,0,1,3,2,1,0,0,0
15834,22330,22330,5,0,0,3,0,1,0,0
15838,22335,22335,2,1,7,1,0,1,0,0
15840,22337,22337,0,0,3,2,1,0,0,0
15849,22348,22348,0,1,3,4,1,0,0,0
15857,22357,22357,0,0,2,3,1,0,0,0
15859,22359,22359,1,2,4,2,1,0,0,0
15860,22360,22360,1,2,3,3,1,1,0,0
15863,22363,22363,0,2,1,4,1,0,0,0
15865,22365,22365,2,0,4,2,1,0,0,0
15870,22370,22370,0,0,1,3,0,1,0,0
15872,22372,22372,1,5,2,0,1,0,0,1
15874,22374,22374,1,0,1,4,1,1,0,0
15877,22377,22377,0,0,5,4,1,1,0,0
15879,22379,22379,1,0,1,2,0,1,0,0
15886,22387,22387,1,1,3,1,1,0,0,0
15890,22391,22391,2,1,2,2,1,0,0,0
15897,22398,22398,1,1,2,1,1,1,0,0
15902,22403,22403,1,1,4,4,1,0,0,0
15903,22404,22404,1,1,0,0,0,1,0,0
15906,22407,22407,2,2,3,4,0,1,0,1
15915,22416,22416,5,1,3,2,0,1,0,0
15916,22417,22417,2,3,5,5,1,0,0,0
15918,22419,22419,2,1,3,4,1,1,0,0
15919,22420,22420,2,0,2,6,2,0,0,0
15920,22421,22421,3,2,2,4,0,1,0,0
15925,22426,22426,1,5,3,1,1,0,0,0
15926,22427,22427,1,0,2,4,0,1,0,0
15927,22428,22428,3,1,3,1,0,1,0,0
15928,22429,22429,4,2,6,1,1,1,0,0
15938,22440,22440,0,0,2,4,0,1,0,0
15939,22441,22441,2,1,3,5,1,1,0,0
15941,22443,22443,4,3,6,4,0,1,0,0
15943,22445,22445,0,1,5,5,0,1,0,0
15944,22446,22446,0,2,2,4,1,1,0,0
15945,22447,22447,1,1,2,5,0,1,0,0
15947,22449,22449,1,0,3,3,1,0,0,0
15948,22450,22450,1,2,3,4,1,0,0,0
15949,22451,22451,3,1,1,7,0,2,0,0
15958,22460,22460,0,0,3,3,0,1,0,0
15959,22461,22461,3,0,3,6,0,2,0,0
15964,22466,22466,2,2,1,5,1,1,0,0
15965,22467,22467,3,1,3,3,0,1,0,0
15970,22472,22472,2,2,3,3,0,1,1,0
15971,22473,22473,3,0,2,3,0,1,0,0
15974,22476,22476,2,0,4,4,1,0,0,0
15978,22480,22480,0,1,3,2,0,1,0,0
15990,22492,22492,4,3,2,3,0,1,0,0
15995,22497,22497,1,0,3,3,0,1,0,0
15996,22498,22498,3,0,2,4,0,1,0,0
15997,22499,22499,3,0,4,5,0,1,0,0
15999,22501,22501,1,1,2,2,1,0,0,0
16007,22509,22509,0,0,4,3,1,1,0,0
16012,22515,22515,3,1,1,2,0,1,1,0
16016,22519,22519,2,2,2,5,1,1,0,0
16018,22521,22521,2,1,2,4,1,0,0,0
16019,22522,22522,1,0,3,4,1,0,0,0
16021,22524,22524,3,0,1,5,0,1,0,0
16029,22532,22532,0,0,3,4,1,0,0,0
16030,22533,22533,1,1,7,3,0,1,0,0
16032,22535,22535,0,0,2,4,1,0,0,0
16037,22540,22540,1,2,0,0,0,1,1,0
16039,22542,22542,4,1,3,4,0,2,0,0
16040,22543,22543,0,0,1,6,1,0,0,0
16049,22552,22552,2,1,3,6,1,0,0,0
16052,22555,22555,4,1,1,1,0,1,0,0
16056,22559,22559,1,3,3,2,1,2,0,0
16062,22565,22565,2,0,3,2,0,1,0,0
16064,22567,22567,0,3,6,3,1,0,0,0
16065,22568,22568,1,1,4,4,0,1,0,0
16066,22569,22569,2,1,1,2,1,2,0,0
16070,22573,22573,1,1,6,1,1,2,1,0
16071,22574,22574,3,1,0,6,1,2,0,0
16073,22576,22576,0,0,4,3,0,1,0,0
16080,22584,22584,0,0,1,1,0,1,0,0
16082,22586,22586,1,1,4,2,1,0,0,0
16088,22592,22592,2,0,0,4,1,0,0,0
16089,22593,22593,1,0,1,4,0,1,0,0
16091,22595,22595,0,1,0,1,0,1,0,0
16098,22602,22602,4,1,5,0,0,1,0,0
16100,22604,22604,1,1,1,7,1,0,0,0
16101,22605,22605,1,0,5,6,0,1,0,0
16104,22608,22608,0,0,1,3,0,1,0,0
16106,22610,22610,1,0,4,4,1,0,0,0
16111,22616,22616,1,0,4,0,0,1,0,0
16114,22619,22619,1,1,2,2,1,0,0,0
16124,22629,22629,1,1,3,4,0,1,1,0
16144,22651,22651,1,2,4,4,1,0,0,0
16145,22652,22652,3,2,4,4,2,0,0,0
16151,22658,22658,4,2,1,3,1,0,0,0
16152,22659,22659,1,1,4,4,0,1,0,0
16153,22660,22660,0,2,2,2,1,1,0,0
16155,22662,22662,4,0,3,3,0,1,0,0
16156,22663,22663,1,0,1,5,1,1,0,0
16158,22665,22665,5,1,0,2,0,1,0,0
16160,22667,22667,3,3,2,3,0,1,0,0
16164,22672,22672,1,3,3,2,2,0,0,0
16165,22673,22673,1,1,5,3,1,1,0,0
16176,22687,22687,0,0,0,4,0,1,0,0
16177,22688,22688,2,3,3,4,0,1,0,0
16179,22690,22690,0,2,4,4,0,2,0,0
16190,22701,22701,2,0,2,1,1,0,0,0
16192,22703,22703,0,3,3,5,1,0,0,0
16193,22704,22704,2,0,2,3,0,2,0,0
16197,22709,22709,0,0,2,6,0,1,0,0
16199,22711,22711,1,1,0,5,0,2,0,0
16205,22717,22717,2,1,2,4,0,1,0,0
16206,22718,22718,2,2,1,3,1,0,0,0
16214,22726,22726,2,2,5,4,2,1,0,0
16215,22727,22727,0,0,3,3,0,1,0,0
16216,22728,22728,1,1,2,2,0,1,0,0
16225,22739,22739,0,2,4,2,1,0,0,0
16226,22740,22740,0,4,3,1,1,0,0,0
16228,22742,22742,1,1,3,2,1,0,0,0
16232,22747,22747,1,2,4,4,2,0,0,0
16233,22748,22748,0,2,3,3,1,0,0,0
16237,22752,22752,2,2,4,3,0,1,0,0
16243,22759,22759,0,2,4,4,1,0,0,0
16245,22761,22761,4,0,1,3,0,2,0,0
16249,22766,22766,2,1,1,4,0,2,0,0
16254,22773,22773,0,0,2,3,0,1,0,0
16255,22774,22774,2,0,1,3,0,1,0,0
16258,22777,22777,2,0,3,2,0,2,0,0
16265,22787,22787,1,2,2,0,1,0,0,0
16270,22793,22793,1,1,2,3,0,1,0,0
16275,22799,22799,0,0,2,2,0,1,0,0
16289,22820,22820,2,3,1,1,1,0,0,0
16292,22825,22825,0,1,2,3,1,0,0,0
16294,22827,22827,3,1,2,4,0,1,0,0
16296,22831,22831,2,3,2,4,1,0,0,0
16310,22857,22857,0,0,4,3,0,1,0,0
16314,22863,22863,2,3,4,2,1,0,0,0
16316,22866,22866,2,1,3,1,0,1,0,0
16319,22874,22874,1,0,3,3,0,1,0,0
16326,22881,22881,1,0,4,2,0,1,0,0
16329,22885,22885,2,0,2,3,0,1,0,0
16332,22889,22889,4,0,2,3,0,1,0,0
16341,22902,22902,7,0,1,3,0,1,0,0
16342,22903,22903,1,1,2,4,0,1,0,0
16347,22910,22910,3,0,2,1,0,1,0,0
16356,22926,22926,0,1,1,2,1,0,0,0
16361,22933,22933,0,1,2,2,0,1,0,0
16365,22941,22941,1,2,2,4,1,0,0,0
16370,22948,22948,3,0,4,3,0,1,0,0
16376,22955,22955,0,2,3,1,1,0,0,0
16377,22956,22956,3,3,1,3,0,1,0,0
16378,22957,22957,0,3,3,1,1,0,0,0
16379,22958,22958,2,0,3,2,1,1,0,0
16390,22969,22969,4,3,1,4,0,2,0,0
16393,22972,22972,3,0,2,3,1,1,0,0
16398,22977,22977,2,1,3,4,0,1,0,0
16404,22984,22984,4,2,3,4,0,1,0,0
16412,22992,22992,2,3,5,4,0,1,0,0
16417,22997,22997,2,0,2,3,1,0,0,1
16420,23001,23001,1,2,2,3,2,1,0,0
16422,23003,23003,1,0,7,3,1,1,0,0
16438,23020,23020,1,3,3,3,1,0,0,0
16439,23021,23021,1,0,4,1,2,0,0,0
16443,23026,23026,1,0,3,5,1,0,0,0
16444,23027,23027,3,0,1,0,0,1,0,0
16446,23029,23029,2,0,3,5,0,1,0,0
16456,23041,23041,0,3,5,2,1,0,0,0
16457,23042,23042,1,1,3,3,0,1,0,0
16460,23045,23045,3,0,3,1,0,1,0,0
16462,23047,23047,3,1,2,3,0,1,0,0
16465,23051,23051,1,1,3,8,0,1,0,0
16467,23053,23053,0,1,5,2,1,0,0,0
16472,23058,23058,1,2,4,4,0,1,0,0
16474,23060,23060,3,0,1,2,0,1,0,0
16475,23061,23061,1,0,3,3,2,0,0,0
16476,23062,23062,2,0,1,0,0,1,0,0
16478,23064,23064,1,3,3,3,1,1,0,0
16482,23068,23068,4,1,4,4,0,1,0,0
16489,23075,23075,1,1,5,3,0,1,0,0
16493,23079,23079,5,0,1,3,0,1,0,0
16495,23081,23081,0,1,3,3,0,1,1,0
16498,23084,23084,4,3,4,5,1,0,0,0
16500,23086,23086,2,1,6,6,0,1,0,0
16505,23091,23091,0,2,5,1,1,0,0,0
16506,23092,23092,2,2,4,4,1,2,0,0
16508,23094,23094,2,1,4,5,0,1,0,0
16509,23095,23095,0,0,3,2,0,1,0,0
16511,23097,23097,0,1,3,3,0,1,0,0
16518,23104,23104,1,1,3,5,0,1,0,0
16519,23105,23105,3,0,4,2,0,1,0,0
16524,23111,23111,2,1,2,3,1,0,0,1
16525,23112,23112,2,3,1,4,1,0,0,0
16526,23113,23113,1,0,7,3,1,0,0,0
16528,23115,23115,1,0,3,3,0,1,0,0
16529,23116,23116,0,2,2,2,1,0,0,0
16531,23118,23118,0,1,5,3,1,0,0,0
16535,23123,23123,0,2,2,4,1,1,0,0
16541,23129,23129,3,0,3,3,1,2,0,0
16544,23132,23132,2,1,2,5,0,1,0,1
16546,23134,23134,1,2,4,5,1,0,0,0
16547,23135,23135,1,2,2,5,0,1,0,0
16556,23144,23144,4,0,5,6,0,1,0,0
16558,23146,23146,2,0,2,2,0,1,0,0
16569,23157,23157,0,0,4,1,0,1,0,0
16573,23161,23161,0,1,3,4,1,0,0,0
16575,23165,23165,1,0,3,5,1,0,0,0
16588,23182,23182,0,3,4,5,1,0,0,0
16589,23183,23183,4,0,1,5,0,1,0,0
16592,23186,23186,1,2,4,4,1,0,0,0
16594,23188,23188,1,1,3,1,1,0,0,0
16599,23194,23194,1,0,3,4,0,1,0,0
16606,23203,23203,4,0,2,2,0,2,0,0
16612,23210,23210,2,1,4,3,0,2,0,0
16617,23215,23215,1,0,1,2,0,1,0,0
16618,23216,23216,1,1,2,1,0,1,0,0
16623,23224,23224,2,1,0,4,0,1,0,0
16626,23227,23227,2,2,2,3,1,0,0,0
16629,23230,23230,2,0,3,6,0,2,0,0
16631,23232,23232,3,0,3,2,0,1,0,0
16642,23249,23249,1,5,3,1,1,0,0,0
16650,23261,23261,0,2,2,2,0,1,0,0
16653,23264,23264,0,3,4,3,1,0,0,0
16654,23265,23265,1,1,5,6,0,2,0,0
16657,23268,23268,1,3,3,6,1,0,0,0
16658,23269,23269,1,2,3,5,0,2,0,0
16659,23270,23270,5,3,3,7,1,0,0,0
16661,23272,23272,3,1,4,3,0,1,0,0
16663,23274,23274,0,3,4,6,1,0,0,0
16664,23275,23275,1,1,3,1,1,0,1,0
16671,23286,23286,2,0,2,2,0,1,0,0
16673,23291,23291,3,0,2,2,0,1,0,0
16677,23298,23298,3,1,4,8,1,0,0,0
16691,23318,23318,4,1,3,4,1,1,0,0
16693,23320,23320,4,0,3,2,0,1,0,0
16694,23321,23321,1,1,2,4,0,1,0,0
16696,23323,23323,4,2,3,3,0,1,0,0
16697,23324,23324,2,1,2,3,0,1,1,0
16699,23327,23327,2,0,5,3,0,1,0,0
16706,23343,23343,2,1,5,7,1,0,0,0
16707,23345,23345,1,2,1,3,0,1,0,0
16709,23350,23350,1,0,5,2,0,1,0,0
16711,23353,23353,4,1,3,2,0,1,0,0
16714,23358,23358,1,1,5,1,0,1,0,0
16717,23362,23362,4,2,3,5,0,1,0,0
16732,23386,23386,0,2,3,4,0,1,0,0
16733,23388,23388,2,1,1,5,1,1,0,0
16740,23396,23396,1,1,2,3,0,1,0,0
16747,23413,23413,2,1,3,3,1,0,0,0
16748,23414,23414,0,1,5,2,1,0,0,0
16750,23417,23417,1,1,3,2,1,0,1,0
16753,23421,23421,4,1,1,5,0,2,0,0
16759,23432,23432,3,2,5,6,1,0,0,0
16760,23433,23433,2,2,4,1,1,0,0,0
16761,23434,23434,0,0,2,3,1,0,0,0
16762,23435,23435,4,0,1,1,0,1,0,0
16763,23438,23438,7,1,0,2,0,1,0,0
16769,23446,23446,2,0,2,3,1,0,0,0
16777,23458,23458,2,0,2,3,0,1,0,0
16787,23472,23472,3,1,2,2,0,1,0,0
16788,23474,23474,3,0,3,0,0,1,0,0
16800,23491,23491,2,2,1,4,0,1,0,0
16804,23496,23496,3,1,1,4,0,2,0,0
16807,23499,23499,6,2,2,4,1,0,0,0
16808,23500,23500,1,1,4,1,1,0,0,0
16809,23502,23502,4,3,0,3,1,0,0,0
16812,23508,23508,1,2,2,1,1,0,0,0
16825,23526,23526,0,0,3,2,1,0,0,0
16829,23531,23531,2,2,2,4,1,0,0,0
16836,23542,23542,1,0,1,4,0,1,0,0
16838,23544,23544,0,1,7,3,0,1,0,0
16841,23547,23547,4,3,3,6,0,1,0,0
16842,23548,23548,2,2,1,4,0,1,0,0
16846,23552,23552,0,1,1,0,1,0,0,0
16849,23555,23555,0,2,4,2,1,0,0,0
16858,23567,23567,1,1,4,3,1,0,0,1
16859,23568,23568,3,0,3,2,0,1,0,0
16863,23575,23575,1,1,5,6,1,0,0,0
16866,23578,23578,2,1,4,4,0,2,0,0
16867,23579,23579,0,0,4,3,2,0,0,0
