,ID,Goal_Home,Goal_Away,Yellow_Home,Yellow_Away,Red_Card_Home,Red_Card_Away,Own_Home,Own_Away
15081,15081,2,1,3,2,0,0,0,0
15082,15082,2,1,2,4,0,1,0,0
15083,15083,5,1,1,1,0,0,0,0
15084,15084,0,0,5,1,0,0,0,0
15085,15085,2,0,3,3,0,0,0,0
15086,15086,2,2,0,3,0,0,0,0
15087,15087,2,2,4,3,0,0,0,0
15088,15088,2,0,2,0,0,0,0,2
15089,15089,1,2,1,1,0,0,0,0
15090,15090,1,1,2,2,0,0,0,0
15091,15091,2,0,0,3,0,0,0,0
15092,15092,1,3,1,2,0,0,0,0
15093,15093,6,1,1,1,0,0,0,0
15094,15094,0,1,3,2,0,0,0,0
15095,15095,0,0,2,1,0,0,0,0
15096,15096,1,1,1,1,0,0,1,0
15097,15097,3,1,0,0,0,0,0,0
15098,15098,3,0,2,1,0,0,0,0
15099,15099,2,0,1,1,0,0,1,0
15100,15100,2,2,1,1,0,0,0,0
15101,15101,3,0,1,1,0,0,0,0
15102,15102,1,1,1,1,1,0,0,0
15103,15103,3,1,2,3,0,0,1,0
15104,15104,4,1,1,2,0,0,0,0
15105,15105,1,2,3,4,0,0,0,0
15106,15106,2,1,3,2,0,0,0,0
15107,15107,1,0,2,1,0,0,0,0
15108,15108,1,0,2,4,0,1,0,0
15109,15109,2,2,1,2,0,0,0,0
15110,15110,3,3,2,2,0,0,0,0
15111,15111,4,1,1,1,0,0,0,0
15112,15112,1,1,3,2,0,0,0,0
15113,15113,1,1,1,3,0,0,0,0
15114,15114,2,3,1,3,0,0,0,0
15115,15115,3,1,2,4,0,0,1,0
15116,15116,4,0,0,1,0,0,0,0
15117,15117,6,3,2,1,0,0,0,0
15118,15118,0,0,1,3,0,1,0,0
15119,15119,3,1,2,1,0,0,0,0
15120,15120,0,0,2,2,0,0,0,0
15121,15121,1,4,1,3,0,0,0,0
15122,15122,0,1,2,0,0,0,0,0
15123,15123,3,1,0,2,0,0,0,0
15124,15124,3,0,0,1,0,0,0,0
15126,15126,0,1,3,4,1,1,0,0
15127,15127,3,3,2,2,0,0,0,0
15129,15129,6,2,0,0,0,0,0,0
15130,15130,0,0,1,1,0,1,0,0
15131,15131,0,3,1,1,1,0,0,0
15132,15132,2,1,2,4,0,0,0,0
15133,15133,1,0,2,3,0,0,0,0
15134,15134,1,1,0,4,0,0,0,0
15135,15135,2,0,0,2,0,0,0,0
15136,15136,0,1,3,1,0,0,0,0
15137,15137,1,1,2,1,0,0,0,0
15138,15138,1,2,2,2,0,0,0,0
15139,15139,0,1,1,0,0,0,0,0
15140,15140,1,0,1,1,0,0,0,0
15141,15141,1,1,3,2,0,0,0,0
15142,15142,0,2,1,1,0,0,0,0
15143,15143,1,0,4,3,0,1,0,0
15144,15144,2,0,2,2,0,0,0,0
15145,15145,2,0,2,3,0,0,0,0
15146,15146,1,0,1,0,0,0,0,0
15147,15147,2,1,1,2,0,0,0,0
15148,15148,1,1,2,5,0,1,0,0
15149,15149,2,1,3,2,1,1,0,0
15150,15150,3,2,2,4,0,0,0,0
15151,15151,0,2,3,1,1,0,0,0
15152,15152,1,2,3,0,0,0,0,0
15153,15153,1,1,3,1,0,0,1,0
15154,15154,2,0,0,0,0,0,0,0
15155,15155,0,1,2,1,0,0,0,0
15156,15156,2,4,2,1,0,0,0,0
15157,15157,1,3,4,3,0,0,0,0
15158,15158,0,0,5,3,0,1,0,0
15159,15159,2,1,1,4,0,0,0,0
15160,15160,1,2,1,2,0,0,0,0
15161,15161,0,0,0,1,0,0,0,0
15162,15162,1,0,0,1,0,0,0,0
15163,15163,1,1,2,2,0,0,0,0
15164,15164,1,1,4,3,0,0,0,0
15165,15165,3,2,1,0,0,0,0,0
15166,15166,2,1,1,4,0,0,0,0
15168,15168,1,2,4,2,0,0,0,0
15169,15169,1,3,1,1,0,0,0,0
15170,15170,2,1,3,2,0,0,0,0
15171,15171,1,1,3,4,0,0,0,0
15172,15172,2,0,2,1,0,0,0,0
15173,15173,1,5,1,3,0,0,0,0
15174,15174,1,1,2,3,0,0,0,0
15175,15175,2,0,2,3,0,0,0,0
15176,15176,1,1,1,3,0,0,0,0
15177,15177,2,3,3,3,0,0,0,0
15178,15178,3,0,0,5,0,0,0,0
15179,15179,1,0,2,2,0,0,0,0
15180,15180,1,1,1,3,0,0,0,0
15181,15181,1,1,1,4,0,0,0,0
15182,15182,2,1,4,1,0,2,0,0
15183,15183,1,1,2,1,0,0,0,0
15184,15184,0,2,2,4,0,0,0,0
15185,15185,2,3,3,4,0,1,0,0
15186,15186,1,1,0,2,0,0,0,0
15187,15187,0,2,3,3,0,0,0,0
15188,15188,0,1,1,2,0,1,1,0
15189,15189,2,5,1,0,0,0,0,0
15190,15190,1,2,0,3,0,0,0,0
15191,15191,1,0,3,2,0,0,1,0
15192,15192,5,3,3,3,0,0,0,0
15193,15193,1,4,0,0,0,0,0,0
15194,15194,2,1,1,1,0,0,0,0
15195,15195,1,0,2,2,0,0,0,0
15196,15196,1,1,5,3,0,1,0,0
15197,15197,3,0,2,3,0,0,0,0
15198,15198,2,2,2,0,0,0,0,0
15199,15199,2,2,2,1,0,0,0,0
15200,15200,5,2,0,1,0,0,0,0
15201,15201,3,0,3,1,1,0,0,0
15202,15202,0,2,3,2,0,0,0,0
15203,15203,2,1,1,1,0,0,0,0
15204,15204,5,2,1,1,0,0,0,0
15205,15205,1,2,0,1,0,0,0,0
15206,15206,2,1,0,0,0,0,0,0
15207,15207,4,0,1,3,0,0,0,0
15208,15208,0,3,3,1,0,0,0,0
15209,15209,2,1,0,0,0,0,0,0
15210,15210,0,2,0,0,0,0,0,0
15211,15211,0,2,0,3,0,0,0,0
15212,15212,3,0,2,4,0,1,0,0
15213,15213,2,2,4,2,0,0,0,0
15214,15214,3,1,0,2,0,0,0,0
15215,15215,2,3,0,0,0,0,0,0
15216,15216,2,0,3,4,0,0,0,0
15217,15217,0,3,4,0,0,0,0,0
15218,15218,2,3,3,1,0,0,0,0
15219,15219,1,1,2,1,0,0,0,1
15220,15220,1,2,3,1,0,0,0,0
15221,15221,1,4,1,2,1,0,0,0
15222,15222,1,1,1,2,0,0,0,0
15223,15223,4,0,0,2,0,1,0,0
15224,15224,1,0,1,1,0,1,0,0
15225,15225,0,3,2,1,0,0,0,0
15226,15226,2,0,2,3,0,0,0,0
15227,15227,0,2,0,0,0,0,0,0
15228,15228,2,0,0,0,0,0,0,0
15229,15229,3,2,1,5,0,0,0,0
15230,15230,1,1,3,4,0,0,1,0
15231,15231,1,1,1,0,0,0,0,0
15232,15232,1,2,0,1,0,0,0,0
15233,15233,0,4,1,2,0,0,0,0
15234,15234,0,1,3,1,1,0,0,0
15235,15235,1,2,2,1,0,1,0,0
15236,15236,2,0,2,2,0,0,0,0
15237,15237,2,1,4,4,0,0,0,0
15238,15238,2,2,2,2,0,0,0,0
15239,15239,1,0,2,4,0,0,0,0
15240,15240,2,0,2,2,0,0,0,0
15241,15241,0,3,1,1,0,0,0,0
15242,15242,1,0,2,4,0,0,1,0
15243,15243,0,1,1,1,0,0,0,0
15244,15244,2,0,0,3,0,0,0,0
15245,15245,2,3,3,1,0,0,0,0
15246,15246,3,1,2,2,0,0,0,0
15247,15247,2,1,1,3,0,0,0,0
15248,15248,0,2,3,0,0,0,0,0
15249,15249,1,0,4,6,0,1,0,0
15250,15250,0,3,1,1,0,0,0,0
15251,15251,2,4,3,0,0,0,0,0
15252,15252,1,3,1,1,0,0,0,0
15253,15253,3,2,1,1,0,0,0,0
15254,15254,2,1,1,0,0,0,0,0
15255,15255,0,1,1,0,0,0,0,0
15256,15256,1,3,1,2,1,0,0,1
15257,15257,1,0,2,3,0,0,0,0
15258,15258,1,4,1,1,0,0,0,0
15259,15259,1,2,3,1,0,0,0,1
15260,15260,2,0,0,1,0,0,0,0
15261,15261,2,4,1,1,1,1,0,0
15262,15262,1,2,2,2,1,0,0,0
15263,15263,1,1,3,0,1,0,0,0
15264,15264,3,2,1,2,0,0,0,0
15265,15265,2,0,4,1,0,0,0,0
15266,15266,1,0,2,3,0,0,0,0
15267,15267,2,1,4,1,0,0,0,0
15268,15268,1,3,2,2,0,0,0,0
15269,15269,1,1,5,4,0,1,0,0
15270,15270,2,0,2,3,0,0,0,0
15271,15271,0,0,4,1,0,0,0,0
15272,15272,3,1,1,2,0,0,0,0
15273,15273,1,0,0,0,0,0,0,0
15274,15274,1,0,5,1,0,0,0,0
15275,15275,2,0,2,4,0,0,0,0
15276,15276,2,0,1,4,0,0,0,0
15277,15277,0,0,2,3,0,0,0,0
15278,15278,1,0,1,3,0,0,0,0
15279,15279,1,0,1,2,0,0,0,0
15280,15280,0,0,1,5,0,0,0,0
15281,15281,3,1,2,2,0,0,0,0
15282,15282,0,1,2,4,0,0,0,0
15283,15283,1,1,1,2,0,0,0,0
15284,15284,0,0,0,2,0,0,0,0
15285,15285,1,0,2,0,0,0,0,0
15286,15286,3,1,2,1,0,0,0,0
15287,15287,2,0,2,3,0,0,0,0
15288,15288,0,2,2,3,0,1,0,0
15289,15289,1,1,1,2,0,0,0,0
15290,15290,0,0,2,1,0,0,0,0
15291,15291,1,2,1,3,0,0,1,0
15292,15292,2,1,4,2,0,0,0,0
15293,15293,2,3,2,4,0,0,0,0
15294,15294,3,2,1,3,0,0,0,0
15295,15295,3,1,2,1,0,0,0,0
15296,15296,2,0,0,1,0,0,0,0
15297,15297,2,3,3,1,1,0,0,0
15298,15298,1,0,0,1,0,0,0,0
15299,15299,3,0,0,1,0,0,0,0
15300,15300,0,2,3,3,0,0,0,0
15301,15301,2,2,3,1,0,0,0,0
15302,15302,0,1,2,4,1,0,0,0
15303,15303,2,1,2,3,1,0,0,0
15304,15304,2,1,2,4,0,0,0,0
15305,15305,2,2,1,0,0,0,0,0
15306,15306,2,1,3,2,0,0,0,0
15307,15307,3,1,0,3,0,0,0,0
15308,15308,4,2,2,3,0,1,0,0
15309,15309,0,0,2,4,0,1,0,0
15310,15310,1,0,1,4,0,1,0,0
15311,15311,1,3,1,4,0,0,0,0
15312,15312,1,0,3,5,0,0,0,0
15313,15313,0,1,2,1,0,0,0,0
15314,15314,1,0,4,1,0,0,0,0
15315,15315,1,2,3,1,0,0,0,0
15316,15316,2,2,3,2,0,0,0,0
15317,15317,0,2,3,3,0,0,0,0
15318,15318,0,4,2,1,0,0,0,0
15319,15319,1,0,2,2,0,0,0,0
15320,15320,0,2,1,2,0,0,0,0
15321,15321,4,1,2,2,0,0,0,0
15322,15322,0,0,2,2,0,0,0,0
15323,15323,1,2,2,1,1,1,1,0
15324,15324,2,0,1,4,0,0,0,0
15325,15325,3,0,0,1,0,1,0,0
15326,15326,4,1,3,3,0,0,0,0
15327,15327,2,2,3,2,0,0,0,0
15328,15328,0,1,1,1,0,0,0,0
15329,15329,0,2,5,5,0,0,0,0
15330,15330,1,4,1,2,0,0,0,0
15331,15331,0,2,3,3,0,0,0,0
15332,15332,0,0,0,2,0,0,0,0
15333,15333,0,0,1,1,0,0,0,0
15334,15334,2,1,3,3,0,0,0,0
15335,15335,3,1,1,1,0,1,0,1
15336,15336,3,0,4,3,0,0,0,0
15337,15337,1,0,2,3,0,0,0,0
15338,15338,0,2,1,3,1,0,0,0
15339,15339,1,1,1,1,0,0,1,0
15340,15340,1,1,2,1,0,0,0,0
15341,15341,5,0,1,2,0,0,0,0
15342,15342,0,0,1,2,0,0,0,0
15343,15343,0,0,1,2,0,0,0,0
15344,15344,3,2,2,4,0,1,0,0
15345,15345,2,2,1,2,0,0,0,0
15346,15346,2,3,1,2,0,0,0,0
15347,15347,3,0,1,2,0,0,0,0
15348,15348,3,1,2,3,0,1,1,0
15349,15349,1,1,4,2,0,0,0,0
15350,15350,0,1,1,2,0,0,0,0
15351,15351,3,1,3,3,0,0,0,0
15352,15352,1,3,1,1,0,0,0,0
15353,15353,2,1,2,3,0,0,0,0
15354,15354,3,2,2,2,0,0,0,0
15355,15355,1,2,0,0,0,0,0,0
15356,15356,2,1,0,5,0,0,0,0
15357,15357,3,1,3,3,0,1,0,0
15358,15358,0,4,0,0,0,0,0,0
15359,15359,2,3,3,2,0,0,1,0
15360,15360,0,1,1,1,0,0,0,0
15361,15361,0,0,1,4,0,0,0,0
15362,15362,1,0,3,0,0,0,0,0
15363,15363,1,0,0,1,0,0,1,0
15364,15364,3,1,1,3,0,0,0,0
15365,15365,1,2,2,4,1,0,0,0
15366,15366,0,1,1,2,0,0,1,0
15367,15367,2,1,1,2,0,0,0,0
15368,15368,2,6,1,2,0,0,0,0
15369,15369,0,0,1,1,0,0,0,0
15370,15370,1,1,1,1,0,0,0,0
15371,15371,1,0,0,2,0,0,0,0
15372,15372,2,1,3,3,0,1,0,0
15373,15373,0,0,1,3,0,0,0,0
15374,15374,2,3,2,0,0,0,0,0
15375,15375,0,0,1,5,0,0,0,0
15376,15376,1,1,1,1,0,0,0,0
15377,15377,2,1,3,4,0,1,0,0
15378,15378,1,0,2,1,0,0,0,0
15379,15379,0,1,2,1,1,0,0,0
15380,15380,3,1,0,2,0,0,0,0
15381,15381,0,0,1,4,0,0,0,0
15382,15382,3,1,2,2,0,0,0,0
15383,15383,1,0,1,3,0,0,0,0
15384,15384,1,1,1,2,0,0,0,0
15385,15385,1,2,3,4,0,0,0,0
15386,15386,1,0,1,1,0,0,0,0
15387,15387,2,1,3,1,0,0,0,0
15388,15388,1,1,3,2,0,0,0,0
15389,15389,3,0,1,2,0,0,0,0
15391,15391,0,0,0,2,0,0,0,0
15392,15392,0,1,0,5,0,0,0,0
15393,15393,3,1,3,3,0,0,0,1
15394,15394,0,0,2,3,0,0,0,0
15395,15395,2,2,0,3,0,0,0,0
15396,15396,2,1,1,2,0,0,0,0
15397,15397,1,2,0,1,0,0,0,0
15398,15398,2,4,1,0,0,0,0,0
15399,15399,4,3,0,0,0,1,0,0
15400,15400,1,1,2,2,1,0,0,0
15401,15401,1,2,0,2,0,1,0,0
15402,15402,2,3,1,1,0,0,0,0
15403,15403,0,3,3,3,0,0,0,0
15404,15404,4,0,0,0,0,0,0,0
15405,15405,1,1,1,2,0,0,0,0
15406,15406,3,3,3,4,0,1,0,0
15407,15407,0,0,1,2,0,0,0,0
15408,15408,1,3,3,4,0,0,0,0
15409,15409,2,2,1,4,0,0,0,0
15410,15410,0,1,2,2,0,0,0,1
15411,15411,0,1,2,0,0,0,0,0
15412,15412,1,3,1,2,0,1,0,0
15413,15413,0,1,2,0,0,0,0,0
15414,15414,1,2,2,3,0,0,0,0
15415,15415,1,2,2,1,0,0,0,0
15416,15416,0,0,2,1,0,0,0,0
15417,15417,2,0,1,2,0,0,0,0
15418,15418,1,0,2,2,0,1,0,0
15419,15419,2,2,1,3,0,0,0,0
15420,15420,2,4,1,3,0,0,0,0
15421,15421,1,1,3,3,0,1,0,0
15422,15422,1,1,1,2,0,1,0,0
15423,15423,2,1,1,0,0,0,0,0
15424,15424,1,0,2,1,0,0,0,0
15425,15425,1,1,2,5,0,0,0,0
15426,15426,0,2,2,2,0,0,0,0
15427,15427,5,1,0,3,0,0,0,0
15428,15428,3,0,2,5,0,0,0,0
15429,15429,1,1,1,1,0,0,0,0
15430,15430,0,2,0,1,0,0,0,0
15431,15431,2,0,0,1,0,1,0,0
15432,15432,0,1,3,2,1,0,0,0
15433,15433,2,0,2,4,0,1,0,0
15434,15434,0,0,1,0,0,0,0,0
15435,15435,1,6,1,0,0,0,0,0
15436,15436,1,2,1,1,0,0,0,0
15437,15437,2,2,0,3,0,0,0,0
15438,15438,1,2,2,3,0,0,0,0
15439,15439,1,0,2,3,0,0,0,0
15440,15440,2,1,3,4,0,0,0,0
15441,15441,2,1,0,1,0,0,0,0
15442,15442,1,1,1,0,0,0,0,0
15443,15443,2,1,1,2,0,0,1,0
15444,15444,1,1,1,1,0,0,0,0
15445,15445,1,1,2,1,0,0,0,0
15446,15446,2,3,5,3,0,0,0,0
15447,15447,3,1,1,2,0,0,0,0
15448,15448,4,2,1,3,0,0,0,0
15449,15449,0,6,2,1,0,0,0,0
15451,15451,1,1,0,1,0,0,0,0
15452,15452,3,0,0,3,0,1,0,0
15453,15453,1,3,2,5,0,0,0,0
15454,15454,3,1,4,1,0,0,0,0
15455,15455,2,2,2,3,0,0,0,0
15456,15456,1,1,2,1,1,0,0,0
15457,15457,2,1,3,2,0,0,0,0
15458,15458,3,1,2,2,0,0,0,0
15459,15459,2,2,0,3,0,0,0,0
15460,15460,1,0,2,1,0,0,0,0
15461,15461,3,0,1,3,0,0,0,0
15462,15462,2,2,2,2,0,0,0,0
15463,15463,2,1,2,1,0,0,0,0
15464,15464,1,1,2,2,0,0,0,0
15465,15465,1,1,1,1,0,0,0,0
15466,15466,2,1,2,3,0,0,0,0
15467,15467,2,0,3,2,0,0,0,0
15468,15468,1,1,2,3,1,0,0,0
15469,15469,1,1,2,0,0,0,0,0
15470,15470,1,1,0,1,0,0,0,0
15471,15471,1,0,2,3,0,0,0,0
15472,15472,3,1,3,4,0,0,0,0
15473,15473,2,0,1,3,0,0,0,0
15474,15474,1,1,0,0,0,0,0,0
15475,15475,4,2,3,2,0,0,0,0
15476,15476,2,1,3,1,0,0,0,0
15477,15477,1,0,2,1,0,0,0,0
15478,15478,2,0,2,1,0,0,0,0
15479,15479,1,3,2,3,0,0,1,0
15480,15480,1,2,2,0,0,0,0,0
15481,15481,1,1,4,1,0,2,0,0
15482,15482,1,1,3,4,1,1,0,0
15483,15483,1,0,0,1,0,0,0,0
15484,15484,1,0,1,1,1,0,0,1
15485,15485,0,0,2,1,0,0,0,0
15486,15486,0,1,2,6,0,0,0,0
15487,15487,0,3,2,2,0,0,0,0
15488,15488,1,2,3,2,0,0,0,1
15489,15489,2,0,3,3,0,0,0,0
15490,15490,2,3,1,2,0,2,0,0
15491,15491,1,2,1,2,0,0,0,0
15492,15492,0,1,5,2,0,1,0,0
15493,15493,1,1,2,1,0,0,0,0
15494,15494,2,2,1,2,0,1,0,0
15495,15495,0,0,5,2,1,0,0,0
15496,15496,4,0,1,2,0,1,0,0
15497,15497,2,1,3,2,0,0,0,0
15498,15498,1,0,2,3,0,0,0,0
15499,15499,2,4,1,3,0,0,0,0
15500,15500,0,0,4,1,0,0,0,0
15501,15501,2,1,2,3,0,0,0,0
15502,15502,2,0,0,5,0,1,0,0
15503,15503,3,0,3,0,1,1,0,0
15504,15504,1,1,1,2,0,0,0,0
15505,15505,1,1,3,2,0,0,0,0
15506,15506,0,3,1,2,0,0,0,0
15507,15507,2,0,1,2,0,0,0,0
15508,15508,0,2,4,1,0,0,0,0
15509,15509,0,1,3,2,0,0,0,0
15510,15510,4,1,0,0,0,0,0,0
15511,15511,1,2,0,2,0,0,0,0
15512,15512,2,4,2,2,0,0,0,0
15513,15513,4,2,0,1,0,0,0,0
15514,15514,7,0,1,0,0,0,0,0
15515,15515,4,0,2,1,0,0,0,0
15516,15516,2,2,3,0,0,0,0,0
15517,15517,2,1,1,2,0,1,0,1
15518,15518,2,0,1,0,0,0,0,0
15519,15519,2,3,1,1,0,0,0,0
15520,15520,1,0,2,2,0,0,0,0
15521,15521,1,0,0,1,0,0,0,0
15522,15522,1,3,0,2,0,0,0,0
15523,15523,1,2,2,3,0,1,0,0
15524,15524,4,0,2,2,0,1,0,0
15525,15525,6,1,0,5,0,0,0,0
15526,15526,2,0,0,4,0,0,0,0
15527,15527,1,2,1,1,1,0,0,0
15528,15528,2,0,0,1,0,0,0,0
15529,15529,2,3,1,2,0,0,0,0
15530,15530,0,1,2,6,0,2,0,0
15531,15531,0,3,2,1,0,0,0,0
15532,15532,3,2,3,5,0,0,0,0
15533,15533,3,0,1,3,0,0,0,0
15534,15534,1,1,2,5,0,0,0,0
15535,15535,3,2,3,2,0,0,0,0
15536,15536,0,0,1,2,0,0,0,0
15537,15537,2,0,0,3,0,0,0,0
15538,15538,1,1,1,3,0,0,0,0
15539,15539,3,1,2,2,0,0,0,0
15540,15540,0,3,2,0,0,0,1,0
15541,15541,4,1,0,1,0,0,0,0
15542,15542,2,0,1,3,0,0,0,0
15543,15543,0,0,0,3,0,0,0,0
15544,15544,1,2,0,3,0,0,1,0
15545,15545,4,1,2,2,0,0,0,0
15546,15546,2,2,2,3,0,0,0,0
15547,15547,1,1,1,0,0,0,0,0
15548,15548,2,1,1,3,1,0,0,0
15549,15549,0,1,1,1,0,0,0,0
15550,15550,1,2,3,1,0,0,1,0
15551,15551,3,3,4,0,0,0,0,0
15552,15552,1,1,0,0,0,0,0,0
15553,15553,1,0,1,4,0,0,0,0
15554,15554,1,0,3,3,0,0,0,0
15555,15555,1,3,2,2,0,0,0,0
15556,15556,0,1,3,1,0,0,0,0
15557,15557,1,3,1,1,0,0,0,0
15558,15558,3,0,1,1,0,0,0,0
15559,15559,4,0,0,2,0,0,1,0
15560,15560,0,0,2,0,0,0,0,0
15561,15561,1,2,0,2,0,0,0,0
15562,15562,0,1,5,1,0,0,0,0
15563,15563,3,0,1,1,0,0,0,0
15564,15564,5,0,1,1,0,0,0,0
15565,15565,1,1,0,1,0,0,0,0
15566,15566,1,0,2,2,0,0,0,0
15567,15567,0,1,3,4,0,0,0,0
15568,15568,2,1,1,3,1,0,0,0
15569,15569,1,2,1,3,0,0,0,0
15570,15570,5,1,4,2,0,0,0,0
15571,15571,3,1,1,4,1,0,0,0
15572,15572,2,1,0,2,0,0,0,0
15573,15573,1,0,0,0,0,0,0,0
15574,15574,1,3,3,1,0,0,0,0
15575,15575,1,0,1,3,0,0,0,0
15576,15576,1,2,1,1,0,0,0,0
15577,15577,1,0,0,0,0,0,0,0
15578,15578,3,2,2,0,0,0,0,0
15579,15579,0,1,2,2,0,0,0,0
15580,15580,2,1,2,2,0,0,0,0
15581,15581,0,0,1,0,0,0,0,0
15582,15582,1,1,3,2,0,0,0,0
15583,15583,0,1,2,3,0,0,0,1
15584,15584,3,3,1,0,0,0,0,0
15585,15585,1,1,1,3,1,1,0,0
15586,15586,0,0,2,1,0,0,0,0
15587,15587,1,2,1,4,0,0,0,0
15588,15588,0,1,3,1,0,0,0,0
15589,15589,1,1,4,0,0,0,0,0
15590,15590,1,2,2,1,0,0,0,0
15591,15591,1,1,1,4,0,0,0,0
15592,15592,2,1,1,3,0,0,0,0
15593,15593,1,1,2,3,0,0,0,0
15594,15594,1,1,2,2,0,1,0,0
15596,15596,1,1,3,2,2,2,0,0
15597,15597,2,1,0,2,0,0,0,0
15598,15598,3,1,2,1,0,0,1,0
15599,15599,0,1,1,2,0,0,0,0
15600,15600,1,1,3,3,0,0,0,0
15601,15601,2,0,6,3,0,0,0,0
15602,15602,1,0,2,1,0,0,0,0
15603,15603,2,2,1,3,0,0,0,0
15604,15604,0,1,1,3,0,0,0,0
15605,15605,0,0,2,2,0,0,0,0
15606,15606,2,1,1,2,0,0,0,0
15607,15607,0,1,3,0,0,0,0,0
15608,15608,0,0,3,1,0,0,0,0
15609,15609,2,0,0,1,0,0,0,0
15610,15610,0,2,3,2,0,0,0,0
15611,15611,2,0,1,1,0,0,0,0
15612,15612,1,1,3,1,0,0,0,0
15613,15613,1,1,2,3,0,0,0,0
15614,15614,5,3,2,2,0,1,1,0
15615,15615,3,0,0,1,0,0,0,0
15616,15616,1,1,1,3,0,0,0,0
15617,15617,2,0,0,2,0,0,0,0
15618,15618,4,1,0,0,0,0,0,0
15619,15619,0,1,2,2,0,0,0,0
15620,15620,2,1,5,2,0,0,0,0
15621,15621,3,1,3,2,0,0,0,0
15622,15622,1,1,2,2,0,0,0,0
15623,15623,2,0,3,3,0,0,0,0
15624,15624,2,0,1,5,0,0,0,0
15625,15625,1,1,1,2,0,0,0,0
15626,15626,1,1,2,4,1,0,0,0
15627,15627,0,2,1,1,0,0,0,0
15628,15628,1,0,3,4,0,1,0,0
15629,15629,1,0,2,3,0,0,0,0
15630,15630,1,0,4,2,0,1,0,0
15631,15631,3,1,1,1,0,0,0,0
15632,15632,0,0,3,3,0,0,0,0
15633,15633,1,1,1,3,0,0,1,0
15634,15634,3,0,0,3,0,0,0,0
15635,15635,0,3,3,1,0,0,0,0
15636,15636,0,2,0,2,0,0,0,0
15637,15637,2,3,3,1,0,0,0,0
15638,15638,1,0,2,1,0,0,0,0
15639,15639,2,2,3,3,0,0,0,0
15640,15640,1,0,2,2,0,0,0,0
15641,15641,2,0,1,2,0,1,0,0
15642,15642,1,2,2,2,0,0,0,0
15643,15643,1,1,4,5,0,0,0,0
15644,15644,2,2,2,3,1,0,0,1
15645,15645,1,1,2,2,0,0,0,0
15646,15646,1,1,1,2,0,0,0,0
15647,15647,2,3,1,1,0,0,1,0
15648,15648,2,2,3,3,0,0,0,0
15649,15649,1,3,1,3,1,0,0,0
15650,15650,2,1,0,2,0,0,0,0
15651,15651,2,1,1,4,0,0,0,0
15652,15652,4,1,1,2,0,0,0,0
15653,15653,1,2,2,3,1,0,0,0
15654,15654,0,1,0,0,0,0,0,0
15655,15655,2,3,1,2,0,0,0,0
15656,15656,3,3,2,1,0,0,0,0
15657,15657,1,1,1,0,0,1,0,0
15658,15658,0,3,0,0,0,0,0,0
15659,15659,2,0,3,3,0,1,0,0
15660,15660,1,2,3,2,0,0,0,0
15661,15661,0,1,2,3,0,0,0,0
15662,15662,2,0,1,2,0,0,0,0
15663,15663,2,0,3,5,0,2,0,0
15664,15664,1,1,2,3,0,0,1,0
15665,15665,0,0,1,1,0,0,0,0
15666,15666,1,1,2,2,0,0,0,0
15667,15667,4,0,1,1,0,0,0,0
15668,15668,5,2,3,4,0,0,0,0
15669,15669,5,1,2,2,0,0,0,0
15670,15670,2,1,1,3,0,0,0,0
15671,15671,3,0,0,2,0,0,0,0
15672,15672,0,0,1,2,0,1,0,0
15673,15673,2,2,2,0,0,0,0,0
15674,15674,2,2,3,4,0,0,0,0
15675,15675,0,0,2,1,0,0,0,0
15676,15676,3,3,2,6,0,1,1,0
15677,15677,3,1,1,1,0,0,0,0
15678,15678,5,1,1,2,0,0,1,0
15679,15679,0,1,1,1,0,0,0,0
15680,15680,1,0,0,1,0,0,0,0
15681,15681,2,0,2,1,0,0,0,0
15682,15682,1,0,1,1,0,0,0,0
15683,15683,0,3,3,3,0,0,0,0
15684,15684,1,2,1,2,0,0,0,0
15685,15685,2,2,0,0,0,0,0,0
15686,15686,2,1,1,3,0,0,0,0
15687,15687,0,3,0,1,0,0,0,0
15688,15688,2,0,2,4,0,1,0,0
15689,15689,2,0,0,1,0,0,0,0
15690,15690,4,1,2,2,0,0,0,0
15691,15691,2,1,0,1,0,0,0,0
15692,15692,3,0,1,2,0,0,0,0
15693,15693,0,2,1,3,0,0,0,0
15694,15694,1,4,1,3,0,0,0,0
15695,15695,2,3,2,2,0,0,0,0
15696,15696,2,1,3,3,0,0,0,0
15697,15697,3,1,2,2,0,0,0,0
15698,15698,0,2,2,2,0,0,1,0
15699,15699,1,1,2,3,0,0,0,0
15700,15700,1,1,3,5,0,0,0,0
15701,15701,1,0,2,0,0,0,0,0
15702,15702,3,2,0,1,0,0,0,0
15703,15703,3,1,4,3,0,1,0,0
15704,15704,4,0,0,2,0,0,0,0
15705,15705,0,2,2,1,0,0,0,0
15706,15706,5,3,4,2,0,0,0,0
15708,15708,0,1,2,1,0,0,0,0
15709,15709,4,0,0,0,0,0,0,0
15710,15710,0,0,1,3,0,0,0,0
15711,15711,2,1,0,0,0,0,0,0
15712,15712,2,1,2,2,0,0,0,0
15713,15713,1,0,4,1,0,0,0,0
15714,15714,1,0,2,3,0,0,0,0
15715,15715,0,0,3,1,0,0,0,0
15716,15716,0,1,2,1,0,0,0,0
15717,15717,1,1,1,3,0,0,0,0
15718,15718,1,1,4,3,0,0,0,0
15719,15719,1,0,0,0,0,0,1,0
15720,15720,0,0,2,0,0,0,0,0
